GRE,MUNICIPIO,MESCADO - MUNICÍPIO E ESCOLA,CODIGOESCOLA,ESCOLA,DATAS,MATERIAIS,ALOCAÇÃO,ENSINO FUNDAMENTAL DE 9 ANOS - 1º ANO,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,TOTAL DE ALUNOS,HAS_DATE
8ª REGIAO DE ENSINO,BELEM DO BREJO DO CRUZ,BELEM DO BREJO DO CRUZ - ESC MUL FRANCISCO DA CUNHA,25000110,ESC MUL FRANCISCO DA CUNHA,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,13,12,25,1
8ª REGIAO DE ENSINO,BELEM DO BREJO DO CRUZ,BELEM DO BREJO DO CRUZ - ESCOLA MEIF PROFESSOR RAIMUNDO SEVERINO ANDRADE,25000160,ESCOLA MEIF PROFESSOR RAIMUNDO SEVERINO ANDRADE,13/11/2025,"Sim, de todos os materiais e testes",Concluído,18,20,38,1
8ª REGIAO DE ENSINO,BELEM DO BREJO DO CRUZ,BELEM DO BREJO DO CRUZ - GR ESC JOAO MENDES DE ARAUJO,25000268,GR ESC JOAO MENDES DE ARAUJO,14/11/2025,"Sim, de todos os materiais e testes",Concluído,2,2,4,1
8ª REGIAO DE ENSINO,BOM SUCESSO,BOM SUCESSO - ESC MUL CIDADA INTEGRAL DE ENS INF E FUND LAUREANO LEAO DE LIMA,25000489,ESC MUL CIDADA INTEGRAL DE ENS INF E FUND LAUREANO LEAO DE LIMA,18/11/2025,Não foi iniciado,Não iniciado,14,14,28,1
8ª REGIAO DE ENSINO,BOM SUCESSO,BOM SUCESSO - ESCOLA MUNICIPAL BALBINA DE ALMEIDA OLIVEIRA,25000497,ESCOLA MUNICIPAL BALBINA DE ALMEIDA OLIVEIRA,19/11/2025,Não foi iniciado,Não iniciado,25,22,47,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F CONEGO SANDOVAL,25000780,E M E F CONEGO SANDOVAL,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,9,14,23,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F FRANCISCA GOMES BATISTA,25001027,E M E F FRANCISCA GOMES BATISTA,"11/11/2025, 13/11/2025","Sim, de todos os materiais e testes",Concluído,18,21,39,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F JOAO TARGINO DA SILVA,25001043,E M E F JOAO TARGINO DA SILVA,18/11/2025,"Sim, de todos os materiais e testes",Concluído,2,1,3,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F JOSUE ALVES DE AZEVEDO,25001078,E M E F JOSUE ALVES DE AZEVEDO,"12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,26,19,45,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F LINO DANTAS,25118609,E M E F LINO DANTAS,17/11/2025,"Sim, de todos os materiais e testes",Concluído,9,9,18,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F PROFESSOR MANOEL TORRES,25001108,E M E F PROFESSOR MANOEL TORRES,"11/11/2025, 12/11/2025, 14/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,43,40,83,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F PROFESSORA TEREZINHA GARCIA PEREIRA,25000691,E M E F PROFESSORA TEREZINHA GARCIA PEREIRA,"12/11/2025, 18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,28,36,64,1
8ª REGIAO DE ENSINO,BREJO DO CRUZ,BREJO DO CRUZ - E M E F SEVERINO FERREIRA DE LIMA,25001183,E M E F SEVERINO FERREIRA DE LIMA,19/11/2025,"Sim, de todos os materiais e testes",Concluído,1,6,7,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF CIPRIANO CARDOSO DOS SANTOS,25001663,EMEF CIPRIANO CARDOSO DOS SANTOS,17/11/2025,"Sim, de todos os materiais e testes",Concluído,1,1,2,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF DEOCLECIO JOSE DE OLIVEIRA,25001604,EMEF DEOCLECIO JOSE DE OLIVEIRA,17/11/2025,"Sim, de todos os materiais e testes",Concluído,-,3,3,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF ELIZIARIO LUIZ DA COSTA,25001469,EMEF ELIZIARIO LUIZ DA COSTA,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025, 15/11/2025, 16/11/2025, 17/11/2025, 18/11/2025, 19/11/2025, 20/11/2025, 21/11/2025","Sim, de todos os materiais e testes",Concluído,39,34,73,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF LUCAS FERREIRA DE ANDRADE,25001655,EMEF LUCAS FERREIRA DE ANDRADE,17/11/2025,"Sim, de todos os materiais e testes",Concluído,8,13,21,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF MANOEL ADELINO,25001698,EMEF MANOEL ADELINO,17/11/2025,"Sim, de todos os materiais e testes",Concluído,3,6,9,1
8ª REGIAO DE ENSINO,BREJO DOS SANTOS,BREJO DOS SANTOS - EMEF SERAFIM BALTAZAR,25001710,EMEF SERAFIM BALTAZAR,17/11/2025,"Sim, de todos os materiais e testes",Concluído,1,1,2,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - CENTRO DE ENS FUND LUZIA MAIA,25001760,CENTRO DE ENS FUND LUZIA MAIA,"13/11/2025, 14/11/2025, 17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,105,118,223,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG ABDON JOSE DE OLIVEIRA,25002023,EMPG ABDON JOSE DE OLIVEIRA,"18/11/2025, 19/11/2025",Não foi iniciado,Em andamento,5,2,7,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG ANTONIO GOMES,25002279,EMPG ANTONIO GOMES,12/11/2025,"Sim, de todos os materiais e testes",Concluído,26,26,52,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG DE JENIPAPEIRO,25002139,EMPG DE JENIPAPEIRO,18/11/2025,"Sim, de todos os materiais e testes",Concluído,-,1,1,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG DE MAPIRUNGA,25002147,EMPG DE MAPIRUNGA,17/11/2025,"Sim, de todos os materiais e testes",Concluído,18,12,30,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG DES MANOEL M DE VASCONCELO,25002201,EMPG DES MANOEL M DE VASCONCELO,14/11/2025,"Sim, de todos os materiais e testes",Concluído,-,1,1,1
8ª REGIAO DE ENSINO,CATOLE DO ROCHA,CATOLE DO ROCHA - EMPG MANOEL VIEIRA DE LIMA,25002317,EMPG MANOEL VIEIRA DE LIMA,"18/11/2025, 19/11/2025",Não foi iniciado,Em andamento,6,11,17,1
